factor,date,rank_ic,samples,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,horizon,top_bottom
volatility_20d,2021-01-18,-0.173816,80,0.026404,0.01636,0.004374,0.004022,0.011359,0.010057,-0.015897,-0.006123,0.009216,-0.006163,20,-0.032568
volatility_20d,2021-01-19,-0.285748,80,0.00634,-0.00083,0.028826,0.006217,-0.012883,-0.006345,-0.01593,-0.023071,-0.031777,-0.018707,20,-0.025047
volatility_20d,2021-01-20,-0.235818,80,-0.014432,0.008236,-0.022984,-0.009743,-0.03924,-0.005961,-0.034308,-0.027883,-0.027882,-0.046993,20,-0.032561
volatility_20d,2021-01-21,-0.215377,80,-0.023143,-0.022834,-0.061737,-0.04399,-0.048002,-0.027612,-0.0564,-0.034034,-0.059332,-0.072784,20,-0.04964
volatility_20d,2021-01-22,-0.269878,80,-0.01981,-0.019395,-0.07513,-0.018809,-0.016512,-0.030312,-0.032967,-0.044875,-0.058993,-0.062976,20,-0.043166
volatility_20d,2021-01-25,-0.12752,80,-0.017421,-0.041831,-0.044597,-0.03795,-0.030353,-0.041764,-0.018524,-0.04617,-0.039218,-0.06705,20,-0.04963
volatility_20d,2021-01-26,-0.242171,80,-0.016865,-0.032184,-0.040104,-0.036273,-0.025498,-0.024416,-0.025981,-0.063468,-0.059243,-0.0667,20,-0.049835
volatility_20d,2021-01-27,-0.207314,80,-0.056271,-0.033119,-0.061012,-0.057372,-0.061239,-0.080307,-0.076775,-0.074079,-0.073192,-0.061909,20,-0.005639
volatility_20d,2021-01-28,-0.213877,80,-0.03056,-0.077938,-0.053716,-0.041329,-0.072408,-0.052789,-0.06396,-0.076695,-0.08368,-0.066507,20,-0.035947
volatility_20d,2021-01-29,-0.077356,80,-0.025923,-0.036963,-0.05497,-0.092012,-0.091013,-0.05272,-0.081223,-0.03646,-0.03718,-0.060505,20,-0.034583
volatility_20d,2021-02-01,-0.154501,80,-0.038445,-0.072737,-0.048029,-0.090688,-0.097553,-0.05717,-0.069657,-0.06566,-0.072496,-0.08023,20,-0.041785
volatility_20d,2021-02-02,-0.082232,80,-0.032198,-0.064874,-0.023545,-0.072685,-0.075895,-0.060622,-0.05827,-0.098138,-0.032086,-0.041437,20,-0.009239
volatility_20d,2021-02-03,-0.095195,80,-0.028702,-0.037442,-0.021819,-0.07552,-0.041612,-0.050794,-0.062038,-0.047101,-0.049146,-0.040725,20,-0.012023
volatility_20d,2021-02-04,-0.160947,80,-0.047104,-0.05813,-0.04362,-0.026274,-0.066857,-0.095408,-0.037144,-0.07704,-0.037811,-0.075387,20,-0.028284
volatility_20d,2021-02-05,-0.213033,80,-0.031112,-0.029041,-0.024582,-0.012472,-0.029914,-0.048016,-0.069245,-0.026982,-0.059188,-0.053744,20,-0.022632
volatility_20d,2021-02-08,-0.096578,80,-0.03697,-0.033681,-0.01378,-0.021504,-0.034635,-0.056378,-0.03435,-0.032764,-0.053894,-0.036562,20,0.000408
volatility_20d,2021-02-09,-0.169691,80,-0.040815,-0.014756,-0.036423,-0.021677,-0.055129,-0.040946,-0.028777,-0.056352,-0.037668,-0.057291,20,-0.016475
volatility_20d,2021-02-10,-0.139592,80,-0.0302,-0.009155,-0.025698,-0.039696,-0.031185,-0.031464,-0.034672,-0.035249,-0.0619,-0.032517,20,-0.002317
volatility_20d,2021-02-11,-0.208837,80,-0.022574,-0.011108,-0.002038,-0.011553,-0.005679,-0.005377,-0.036286,-0.024276,-0.065451,-0.022682,20,-0.000107
volatility_20d,2021-02-12,-0.248992,80,0.011102,-0.004129,-0.016194,0.018323,-0.052337,-0.014911,-0.005426,-0.028282,-0.040891,-0.035456,20,-0.046558
volatility_20d,2021-02-15,-0.251735,80,-0.019395,-0.009415,0.025506,-0.017577,-0.013557,-0.00114,-0.034845,-0.035936,-0.014343,-0.052982,20,-0.033586
volatility_20d,2021-02-16,-0.19503,80,-0.029426,-0.001359,0.021087,-0.023182,0.011051,-0.016338,-0.026504,-0.016886,-0.011556,-0.044399,20,-0.014973
volatility_20d,2021-02-17,-0.118987,80,-0.010147,-0.004011,0.02892,-7.1e-05,-0.011335,-0.01346,-0.021195,-0.021412,0.004998,-0.01673,20,-0.006582
volatility_20d,2021-02-18,-0.025715,80,-0.000931,0.039423,0.038403,-0.017362,0.006268,0.045951,0.025076,0.021406,-0.001118,0.014659,20,0.01559
volatility_20d,2021-02-19,-0.133544,80,0.024966,0.050463,0.033775,-0.018429,0.000778,0.026336,0.009216,0.026671,0.002657,0.007684,20,-0.017281
volatility_20d,2021-02-22,0.048172,80,0.007082,0.039035,0.030584,0.034073,-0.021016,0.013289,0.026579,0.010332,0.024852,0.044044,20,0.036962
volatility_20d,2021-02-23,-0.061135,80,-0.018789,-0.00105,0.009438,-0.021386,-0.035565,-0.031609,-0.05212,-0.009239,-0.026977,9.6e-05,20,0.018885
volatility_20d,2021-02-24,0.008931,80,-0.024229,-0.019771,-0.040506,-0.027983,-0.017168,-0.005092,-0.048033,-0.048175,-0.033163,-0.003092,20,0.021138
volatility_20d,2021-02-25,0.028411,80,-0.056884,-0.022219,-0.044944,-0.031239,0.002669,-0.03912,-0.056315,-0.060685,-0.020408,-0.03616,20,0.020725
volatility_20d,2021-02-26,0.080966,80,-0.038816,-0.028992,-0.051923,-0.020947,-0.026771,-0.03678,-0.04122,-0.053756,-0.034847,-0.010987,20,0.027829
volatility_20d,2021-03-01,0.105415,80,-0.043592,-0.015632,-0.029792,-0.023668,-0.024504,-0.032511,-0.030894,-0.033119,-0.025272,-0.006546,20,0.037047
volatility_20d,2021-03-02,0.106306,80,-0.057521,-0.018596,-0.019866,-0.048555,-0.028606,-0.04967,-0.032838,-0.033099,-0.025529,-0.024221,20,0.0333
volatility_20d,2021-03-03,0.116432,80,-0.073014,-0.027157,-0.027154,-0.061168,-0.045733,-0.059195,-0.021099,-0.053887,-0.037143,-0.04134,20,0.031673
volatility_20d,2021-03-04,0.11948,80,-0.054829,-0.046728,-0.074355,-0.060484,-0.052673,-0.049702,-0.043249,-0.049229,-0.061301,-0.031328,20,0.023501
volatility_20d,2021-03-05,0.021331,80,-0.07341,-0.082502,-0.103194,-0.073427,-0.084354,-0.095472,-0.091304,-0.056516,-0.096831,-0.085192,20,-0.011783
volatility_20d,2021-03-08,0.126324,80,-0.065796,-0.069692,-0.079999,-0.050035,-0.069013,-0.089336,-0.038495,-0.055368,-0.067369,-0.051361,20,0.014434
volatility_20d,2021-03-09,0.060947,80,-0.066796,-0.065539,-0.04769,-0.092996,-0.026069,-0.067371,-0.058551,-0.039391,-0.070084,-0.058926,20,0.00787
volatility_20d,2021-03-10,0.113174,80,-0.079572,-0.038786,-0.090435,-0.062258,-0.032051,-0.047882,-0.041088,-0.054034,-0.06142,-0.052291,20,0.027282
volatility_20d,2021-03-11,0.136662,80,-0.079993,-0.073751,-0.052466,-0.0801,-0.016358,-0.033876,-0.040333,-0.04538,-0.097321,-0.048652,20,0.031342
volatility_20d,2021-03-12,0.100023,80,-0.077754,-0.06852,-0.109796,-0.091476,-0.044172,-0.039081,-0.044007,-0.039868,-0.108264,-0.080473,20,-0.002719
volatility_20d,2021-03-15,0.00572,80,-0.03891,-0.036505,-0.056613,-0.037217,-0.016307,-0.007794,-0.024266,-0.018428,-0.058811,-0.047843,20,-0.008934
volatility_20d,2021-03-16,0.027051,80,-0.053425,-0.033526,-0.074552,-0.040898,-0.014893,-0.015176,-0.029788,-0.016087,-0.048536,-0.056408,20,-0.002983
volatility_20d,2021-03-17,-0.072855,80,-0.020196,-0.02826,-0.046735,-0.028719,-0.055601,-0.022104,-0.035147,-0.01265,-0.039899,-0.055523,20,-0.035327
volatility_20d,2021-03-18,-0.046554,80,-0.02517,-0.014999,-0.009419,-0.033386,-0.056044,-0.020528,-0.033143,-0.008213,-0.025996,-0.039732,20,-0.014562
volatility_20d,2021-03-19,-0.082255,80,-0.048009,-0.043588,-0.016373,-0.036834,-0.047061,-0.074624,-0.023738,-0.011867,-0.057261,-0.063269,20,-0.01526
volatility_20d,2021-03-22,-0.097187,80,-0.062806,-0.033788,-0.025269,-0.064438,-0.067047,-0.04382,-0.058938,-0.042342,-0.045385,-0.080588,20,-0.017782
volatility_20d,2021-03-23,-0.015213,80,-0.047983,-0.016867,-0.016559,-0.008437,-0.054542,-0.050015,-0.013518,-0.037724,-0.025829,-0.037177,20,0.010806
volatility_20d,2021-03-24,0.018519,80,-0.025739,-0.037605,-0.001583,-0.043694,-0.023022,-0.010823,-0.025342,-0.012251,-0.0233,-0.045033,20,-0.019294
volatility_20d,2021-03-25,0.108345,80,-0.028653,-0.075546,0.003313,-0.039842,-0.034018,-0.019485,-0.019302,-0.024197,-0.015576,-0.035939,20,-0.007285
volatility_20d,2021-03-26,-0.013783,80,-0.000436,-0.05796,0.003432,-0.010854,-0.026559,-0.039281,-0.006541,-0.014619,0.00285,-0.044936,20,-0.0445
volatility_20d,2021-03-29,-0.067932,80,-0.008771,-0.024374,-0.019046,-0.025025,-0.012678,-0.019887,-0.04745,-0.024741,0.005419,-0.045758,20,-0.036987
volatility_20d,2021-03-30,-0.014252,80,-0.021483,-0.000271,-0.009484,0.000927,-0.001367,-0.019264,-0.030354,0.010692,-0.015133,-0.0304,20,-0.008918
volatility_20d,2021-03-31,-0.063783,80,0.007403,-0.000745,-0.006092,0.015777,-0.022338,-0.001081,-0.004636,0.006941,-0.016905,-0.005157,20,-0.01256
volatility_20d,2021-04-01,-0.039569,80,0.020351,0.016397,0.002532,0.005433,-0.007746,0.021565,0.006194,-0.000187,0.01233,-0.001866,20,-0.022217
volatility_20d,2021-04-02,-0.073652,80,0.059048,0.009897,0.031586,0.036368,-0.002452,0.019523,0.014837,0.02387,0.03572,0.018956,20,-0.040091
volatility_20d,2021-04-05,0.004665,80,0.009531,0.021785,-0.010803,-0.007269,0.010497,-0.003709,-0.007275,0.041273,-0.008669,0.004228,20,-0.005303
volatility_20d,2021-04-06,0.025481,80,-0.017142,0.012984,-0.047544,0.023254,-0.033051,-0.031655,0.003352,0.010076,-0.003094,-0.016576,20,0.000567
volatility_20d,2021-04-07,0.012049,80,0.015764,-0.02362,-0.008935,-0.003318,-0.034906,-0.027669,-0.023329,0.013701,-0.007304,-0.002103,20,-0.017867
volatility_20d,2021-04-08,0.024707,80,0.025405,-0.0117,0.033082,-0.005072,-0.011378,-0.008746,0.00627,-0.005762,0.039542,0.004264,20,-0.021141
volatility_20d,2021-04-09,-0.051102,80,0.011011,0.005275,0.018811,0.025914,-0.012039,-0.014846,-0.010542,0.017473,0.030345,-0.014356,20,-0.025367
volatility_20d,2021-04-12,-0.053563,80,-0.03188,-0.029267,-0.014973,-0.020355,-0.033607,-0.033293,-0.052287,0.008656,-0.039502,-0.037295,20,-0.005416
volatility_20d,2021-04-13,-0.086545,80,-0.024735,-0.021036,-0.010751,-0.015974,-0.033537,-0.007558,-0.021638,-0.028441,-0.031746,-0.028857,20,-0.004122
volatility_20d,2021-04-14,-0.104618,80,-0.046157,-0.038353,-0.027008,-0.050918,-0.037636,-0.04401,-0.043281,-0.047955,-0.083093,-0.025622,20,0.020536
volatility_20d,2021-04-15,-0.063455,80,-0.059161,-0.062096,-0.043436,-0.071524,-0.0612,-0.06634,-0.047628,-0.056134,-0.068858,-0.070816,20,-0.011654
volatility_20d,2021-04-16,-0.145593,80,-0.061668,-0.063796,-0.040053,-0.066101,-0.075277,-0.055023,-0.076595,-0.062481,-0.085032,-0.077836,20,-0.016168
volatility_20d,2021-04-19,0.022808,80,-0.06651,-0.068167,-0.036579,-0.057797,-0.096853,-0.057536,-0.047973,-0.076094,-0.043443,-0.061693,20,0.004818
volatility_20d,2021-04-20,0.004759,80,-0.053443,-0.071728,-0.064554,-0.035497,-0.048688,-0.053979,-0.103572,-0.051334,-0.043166,-0.056066,20,-0.002623
volatility_20d,2021-04-21,0.107478,80,-0.043602,-0.074462,-0.032331,-0.049317,-0.048355,-0.068144,-0.062202,-0.021538,-0.040038,-0.035588,20,0.008013
volatility_20d,2021-04-22,0.191256,80,-0.053791,-0.074632,-0.037962,-0.085719,-0.010713,-0.054436,-0.085785,-0.023187,-0.021563,-0.051988,20,0.001803
volatility_20d,2021-04-23,0.182911,80,-0.085721,-0.058953,-0.064771,-0.080378,-0.066084,-0.078681,-0.048605,-0.063383,-0.035783,-0.056003,20,0.029719
volatility_20d,2021-04-26,0.237553,80,-0.079602,-0.043036,-0.035749,-0.055836,-0.047948,-0.050954,-0.03786,-0.049981,-0.022979,-0.038173,20,0.041429
volatility_20d,2021-04-27,0.250188,80,-0.093068,-0.059098,-0.029294,-0.051698,-0.060547,-0.049581,-0.040829,-0.026162,-0.039873,-0.045878,20,0.047189
volatility_20d,2021-04-28,0.273863,80,-0.075687,-0.073805,-0.057515,-0.069398,-0.086791,-0.025271,-0.061255,-0.049617,-0.044521,-0.043584,20,0.032102
volatility_20d,2021-04-29,0.153446,80,-0.081763,-0.058635,-0.054595,-0.064612,-0.060643,-0.046914,-0.053928,-0.041021,-0.058828,-0.045258,20,0.036505
volatility_20d,2021-04-30,0.259587,80,-0.094391,-0.068021,-0.080116,-0.05087,-0.050701,-0.038433,-0.07273,-0.060689,-0.04624,-0.039468,20,0.054923
volatility_20d,2021-05-03,0.189006,80,-0.109974,-0.069411,-0.070945,-0.052285,-0.066285,-0.09769,-0.044134,-0.045527,-0.066771,-0.05399,20,0.055984
volatility_20d,2021-05-04,0.160549,80,-0.089631,-0.077106,-0.049062,-0.061116,-0.064252,-0.073923,-0.037475,-0.068687,-0.052841,-0.054266,20,0.035365
volatility_20d,2021-05-05,0.214276,80,-0.104099,-0.082797,-0.04851,-0.06227,-0.061223,-0.058166,-0.066524,-0.023381,-0.049014,-0.068984,20,0.035115
volatility_20d,2021-05-06,0.232888,80,-0.146888,-0.100404,-0.090278,-0.106357,-0.114731,-0.09833,-0.09717,-0.092537,-0.104197,-0.07523,20,0.071658
volatility_20d,2021-05-07,0.248265,80,-0.136096,-0.089549,-0.0865,-0.069866,-0.098293,-0.069338,-0.07975,-0.080485,-0.065625,-0.078398,20,0.057698
volatility_20d,2021-05-10,0.20572,80,-0.117292,-0.088262,-0.08809,-0.074913,-0.081879,-0.075163,-0.075598,-0.071725,-0.072242,-0.074862,20,0.04243
volatility_20d,2021-05-11,0.330567,80,-0.115622,-0.113731,-0.099441,-0.091723,-0.072378,-0.089476,-0.07461,-0.080655,-0.059606,-0.069463,20,0.046159
volatility_20d,2021-05-12,0.172269,80,-0.102537,-0.086713,-0.067693,-0.104375,-0.078923,-0.074892,-0.086864,-0.084994,-0.043569,-0.065446,20,0.037092
volatility_20d,2021-05-13,0.17316,80,-0.07758,-0.064428,-0.065169,-0.082218,-0.062061,-0.046102,-0.051797,-0.059524,-0.060891,-0.032124,20,0.045457
volatility_20d,2021-05-14,0.131481,80,-0.06172,-0.025724,-0.047348,-0.059702,-0.027846,-0.007288,-0.037021,-0.039849,-0.03001,-0.024778,20,0.036941
volatility_20d,2021-05-17,0.094374,80,-0.047071,-0.037311,-0.038797,-0.054745,-0.030219,-0.022342,-0.027729,-0.020332,-0.036762,-0.034143,20,0.012928
volatility_20d,2021-05-18,0.080028,80,-0.054069,-0.021585,-0.010383,-0.031077,-0.013371,-0.035704,0.01723,-0.0305,-0.018017,-0.025714,20,0.028356
volatility_20d,2021-05-19,0.049625,80,-0.041728,0.006584,-0.014208,0.003996,-0.01604,0.008292,-0.002946,-0.039575,-0.001595,0.001478,20,0.043205
volatility_20d,2021-05-20,0.016526,80,-0.022949,-0.004309,0.020924,-0.000465,0.009038,-0.004613,-0.029806,0.029018,-0.004223,0.010464,20,0.033413
volatility_20d,2021-05-21,0.008275,80,-0.015546,0.008808,0.0153,0.015845,0.015854,-0.013308,-0.005814,0.037746,-0.004387,0.008283,20,0.02383
volatility_20d,2021-05-24,-0.103633,80,-0.014563,-0.005921,0.016564,-0.013585,0.031058,-0.012865,-0.031685,0.02763,-0.009348,-0.028953,20,-0.014391
volatility_20d,2021-05-25,-0.003586,80,-0.010908,0.019031,-0.007429,-0.007207,0.012395,-0.004044,0.007444,0.003447,0.017946,-0.012997,20,-0.002089
volatility_20d,2021-05-26,0.010877,80,-0.01774,0.021973,0.020012,0.004859,0.018794,0.030005,0.02305,-0.005576,0.006589,0.011584,20,0.029324
volatility_20d,2021-05-27,-0.067956,80,0.010356,-0.004415,0.000433,0.002811,0.002325,0.01903,-0.003687,-0.01897,-0.00622,0.013638,20,0.003282
volatility_20d,2021-05-28,-0.003938,80,0.04016,-0.000941,0.028023,0.039076,0.023183,0.030178,0.028942,-0.001673,0.048952,0.027906,20,-0.012254
volatility_20d,2021-05-31,-0.094163,80,0.064151,0.036418,0.001488,0.041777,0.033501,0.047304,0.026505,0.030343,0.03194,0.027087,20,-0.037064
volatility_20d,2021-06-01,-0.018847,80,0.023227,0.009249,0.004284,-0.011514,0.051789,0.030651,0.016789,-0.002693,0.025521,0.00895,20,-0.014277
volatility_20d,2021-06-02,-0.130333,80,-0.004248,-0.001528,-0.009717,-0.02351,-0.013359,-0.005509,-0.008814,-0.033894,-0.013162,-0.031592,20,-0.027344
volatility_20d,2021-06-03,-0.04278,80,0.021679,-0.007355,0.029062,0.036671,0.021917,0.030502,-0.019777,0.025963,0.026568,0.007978,20,-0.013701
volatility_20d,2021-06-04,-0.122199,80,0.051005,0.013409,0.009571,0.018635,0.035947,0.023245,0.023253,0.021323,0.032735,-0.011943,20,-0.062948
volatility_20d,2021-06-07,-0.119597,80,0.040249,-0.001749,0.008384,0.005216,0.031036,0.01453,0.023318,0.012032,0.017166,-0.00979,20,-0.05004
volatility_20d,2021-06-08,-0.05225,80,0.054843,0.010066,0.009941,0.029175,0.055549,0.011753,0.044116,0.027559,0.039123,-0.007857,20,-0.0627
volatility_20d,2021-06-09,-0.120488,80,0.042244,0.015544,0.02658,0.033575,0.039058,0.0149,0.060766,0.007983,0.020535,0.008876,20,-0.033368
volatility_20d,2021-06-10,-0.058204,80,0.028077,-0.011653,0.035476,0.056242,-0.00088,0.031923,0.018371,0.020778,0.031207,-0.013571,20,-0.041648
volatility_20d,2021-06-11,-0.117042,80,0.015744,-0.018704,0.000844,0.01503,-0.00027,0.000631,0.028227,0.028244,-0.023931,-0.026664,20,-0.042408
volatility_20d,2021-06-14,-0.111111,80,0.003994,0.004432,0.008816,-0.001279,-0.008494,0.00876,-0.000559,0.017064,-0.003669,-0.020751,20,-0.024745
volatility_20d,2021-06-15,-0.088912,80,0.001837,-0.014312,0.015353,0.001967,-0.018052,0.004816,0.007447,0.009747,-0.015719,-0.019656,20,-0.021493
volatility_20d,2021-06-16,-0.084951,80,-0.00847,-0.024756,-0.017151,-0.02669,-0.046494,0.010102,-0.023141,-0.010259,-0.056375,-0.0286,20,-0.02013
volatility_20d,2021-06-17,-0.178223,80,-0.011444,-0.000465,-0.022242,-0.028933,-0.045542,-0.004126,-0.052456,-0.039443,-0.023942,-0.028501,20,-0.017057
volatility_20d,2021-06-18,-0.099508,80,-0.012881,-0.033731,-0.017611,-0.007938,-0.036813,-0.038984,-0.036594,-0.044217,-0.024501,-0.04257,20,-0.029689
volatility_20d,2021-06-21,-0.033357,80,-0.03042,-0.009055,-0.019187,-0.031657,-0.016254,-0.018727,-0.021145,-0.017607,-0.035486,-0.021643,20,0.008777
volatility_20d,2021-06-22,-0.065284,80,-0.032832,-0.040972,-0.028739,-0.027389,-0.055033,-0.031759,-0.033365,-0.033438,-0.050796,-0.046981,20,-0.014149
volatility_20d,2021-06-23,-0.048383,80,-0.029742,-0.017878,-0.006753,-0.031739,-0.03248,-0.028618,-0.019061,-0.046229,-0.049601,-0.011619,20,0.018124
volatility_20d,2021-06-24,-0.132114,80,-0.049167,-0.004454,-0.030231,-0.0364,-0.022454,-0.041437,-0.044958,-0.046427,-0.038149,-0.040788,20,0.00838
volatility_20d,2021-06-25,-0.092264,80,-0.080178,-0.042551,-0.067265,-0.074791,-0.061022,-0.090004,-0.07435,-0.094064,-0.09267,-0.051711,20,0.028468
volatility_20d,2021-06-28,-0.104055,80,-0.080128,-0.044255,-0.087051,-0.087566,-0.049282,-0.07218,-0.094806,-0.089986,-0.090304,-0.069704,20,0.010425
volatility_20d,2021-06-29,-0.051852,80,-0.062055,-0.057065,-0.053252,-0.051835,-0.070388,-0.05751,-0.054269,-0.08638,-0.071382,-0.066049,20,-0.003994
volatility_20d,2021-06-30,0.079442,80,-0.043464,-0.028127,-0.023891,-0.023558,-0.049802,-0.018643,-0.052282,-0.03187,-0.016896,-0.025869,20,0.017595
volatility_20d,2021-07-01,0.058204,80,-0.03606,-0.041885,-0.017266,-0.015388,-0.063484,-0.040834,-0.046733,-0.004058,-0.035174,-0.02767,20,0.00839
volatility_20d,2021-07-02,-0.006915,80,-0.047295,-0.04782,-0.016866,-0.030172,-0.02366,-0.080367,-0.063476,-0.017352,-0.032749,-0.040632,20,0.006663
volatility_20d,2021-07-05,0.187154,80,-0.071938,-0.056911,-0.037007,-0.065212,-0.056718,-0.068139,-0.057183,-0.033543,-0.055048,-0.025706,20,0.046233
volatility_20d,2021-07-06,0.026442,80,-0.065073,-0.03147,-0.060641,-0.021092,-0.063914,-0.0724,-0.031941,-0.074293,-0.046926,-0.043709,20,0.021364
volatility_20d,2021-07-07,0.095476,80,-0.06604,-0.088384,-0.024487,-0.073825,-0.07448,-0.075755,-0.044214,-0.072854,-0.062158,-0.050331,20,0.015708
volatility_20d,2021-07-08,-0.014815,80,-0.076089,-0.07625,-0.051784,-0.0598,-0.09192,-0.063374,-0.053735,-0.078133,-0.089306,-0.067041,20,0.009048
volatility_20d,2021-07-09,-0.004313,80,-0.063876,-0.042867,-0.011781,-0.03228,-0.053826,-0.054357,-0.052656,-0.056513,-0.061913,-0.025634,20,0.038243
volatility_20d,2021-07-12,0.032302,80,-0.051238,-0.039578,-0.01063,-0.045483,-0.032909,-0.057925,-0.043291,-0.040919,-0.04776,-0.028033,20,0.023205
volatility_20d,2021-07-13,0.02909,80,-0.062064,-0.050106,-0.051348,-0.059555,-0.038842,-0.063056,-0.0432,-0.065018,-0.077018,-0.041072,20,0.020992
volatility_20d,2021-07-14,0.091819,80,-0.058224,-0.03771,-0.080392,-0.0643,-0.032003,-0.054819,-0.065138,-0.046445,-0.058164,-0.037589,20,0.020635
volatility_20d,2021-07-15,0.02684,80,-0.042034,-0.034744,-0.044559,-0.024389,-0.065053,-0.064645,-0.035201,-0.052087,-0.035745,-0.026226,20,0.015808
volatility_20d,2021-07-16,0.06819,80,-0.036048,-0.059237,-0.030453,-0.040311,-0.016624,-0.064449,-0.044365,-0.02811,-0.052765,-0.015181,20,0.020867
volatility_20d,2021-07-19,0.018964,80,-0.056818,-0.043635,-0.042845,-0.039627,-0.045019,-0.066008,-0.046638,-0.047705,-0.04919,-0.034855,20,0.021963
volatility_20d,2021-07-20,0.033122,80,-0.062519,-0.053376,-0.051856,-0.053252,-0.054476,-0.053841,-0.060632,-0.057023,-0.044419,-0.055244,20,0.007275
volatility_20d,2021-07-21,0.077098,80,-0.056026,-0.076903,-0.070052,-0.031223,-0.064586,-0.059859,-0.070431,-0.047086,-0.060404,-0.057497,20,-0.001471
volatility_20d,2021-07-22,0.061814,80,-0.051883,-0.058033,-0.038446,-0.03456,-0.08191,-0.022394,-0.043991,-0.024029,-0.051342,-0.056498,20,-0.004615
volatility_20d,2021-07-23,0.07902,80,-0.039412,-0.042655,-0.004442,-0.047379,-0.029193,-0.028765,-0.008942,-0.028062,-0.035595,-0.047312,20,-0.0079
volatility_20d,2021-07-26,-0.009025,80,-0.046964,-0.070201,-0.017764,-0.054585,-0.034468,-0.045929,-0.016712,-0.063712,-0.03345,-0.065809,20,-0.018845
volatility_20d,2021-07-27,-0.061721,80,-0.017126,-0.017002,-0.02862,-0.068396,-0.038198,-0.032152,-0.003918,-0.033182,-0.027518,-0.039017,20,-0.021891
volatility_20d,2021-07-28,-0.124027,80,-0.034132,-0.019496,-0.048839,-0.054919,-0.057668,-0.035271,-0.022912,-0.058519,-0.041301,-0.062988,20,-0.028857
volatility_20d,2021-07-29,-0.128083,80,-0.041969,-0.051904,-0.005089,-0.059339,-0.065661,-0.074878,-0.018044,-0.041488,-0.05495,-0.053849,20,-0.01188
volatility_20d,2021-07-30,0.003376,80,-0.068513,-0.058771,-0.019541,-0.067896,-0.086404,-0.05604,-0.044529,-0.0403,-0.059417,-0.068146,20,0.000367
volatility_20d,2021-08-02,-0.20368,80,-0.058106,-0.007468,-0.026069,-0.011597,-0.052591,-0.02251,-0.042379,-0.06129,-0.048383,-0.052704,20,0.005401
volatility_20d,2021-08-03,-0.14339,80,-0.037304,-0.054454,-0.00534,-0.013922,-0.054701,-0.008268,-0.042457,-0.054552,-0.051946,-0.050586,20,-0.013281
volatility_20d,2021-08-04,-0.168683,80,-0.014647,-0.01534,-0.003755,-0.013276,-0.030536,-0.00595,-0.011106,-0.068577,-0.030611,-0.029596,20,-0.014949
volatility_20d,2021-08-05,-0.205298,80,-0.002317,-0.004575,0.013962,0.001084,-0.038914,0.009063,-0.010884,-0.041816,-0.036657,-0.013173,20,-0.010855
volatility_20d,2021-08-06,-0.134459,80,-0.003708,-0.003359,-0.012499,-0.034463,-0.013487,-0.024933,-0.040126,-0.024605,-0.017324,-0.038657,20,-0.034949
volatility_20d,2021-08-09,-0.176864,80,-0.005577,-0.011882,-0.029437,-0.030926,-0.027314,-0.029784,-0.040833,-0.048091,-0.010768,-0.064664,20,-0.059087
volatility_20d,2021-08-10,-0.266878,80,0.002787,0.007445,-0.005002,-0.018772,-0.026542,-0.014021,-0.021891,-0.038784,-0.0323,-0.035338,20,-0.038125
volatility_20d,2021-08-11,-0.262119,80,0.007257,0.04216,-0.013852,-0.018285,-0.009553,-0.021734,-0.006977,-0.014867,-0.014907,-0.038929,20,-0.046186
volatility_20d,2021-08-12,-0.34925,80,0.021952,0.026381,0.020696,-0.006553,-0.001388,-0.032677,-0.008043,-0.025522,-0.010071,-0.028429,20,-0.05038
volatility_20d,2021-08-13,-0.275574,80,0.019746,0.027508,0.011333,0.000731,-0.022451,-0.00085,-0.014822,-0.018711,-0.015352,-0.006528,20,-0.026274
volatility_20d,2021-08-16,-0.301195,80,0.005535,0.029744,0.038691,-0.005913,-0.02641,-0.015739,0.007088,-0.012599,-0.034812,0.008751,20,0.003215
volatility_20d,2021-08-17,-0.173746,80,0.003867,0.038956,0.036398,-0.019205,-0.015541,-0.00077,0.010892,-0.008773,-0.006503,0.014765,20,0.010898
volatility_20d,2021-08-18,-0.188561,80,-0.006138,0.051629,0.038206,-0.005974,-0.01921,0.030975,0.009495,-0.021777,-0.014077,0.027497,20,0.033636
volatility_20d,2021-08-19,-0.172996,80,-0.011487,0.017924,0.051142,0.035549,-0.004986,-0.003095,-0.00529,-0.009285,-0.022979,0.040498,20,0.051986
volatility_20d,2021-08-20,-0.140835,80,0.005598,0.010328,0.005474,0.016766,-0.007121,-0.003111,0.017058,-0.006302,-0.03258,0.015269,20,0.009671
volatility_20d,2021-08-23,0.019972,80,0.019143,0.013379,0.039623,0.021394,0.020568,0.024201,0.026815,-0.012385,0.014859,0.050034,20,0.030891
volatility_20d,2021-08-24,0.030403,80,-0.0063,-0.018412,0.021559,0.00567,-0.010514,0.038622,-0.016037,-0.00172,-0.015629,0.039327,20,0.045626
volatility_20d,2021-08-25,0.156142,80,-0.012411,-0.003655,-0.011352,0.007562,-0.021655,0.048678,0.012902,-0.000189,-0.023824,0.058779,20,0.07119
volatility_20d,2021-08-26,0.024707,80,-0.017069,0.005648,-0.009768,-0.01098,-0.017231,0.023257,-0.001037,-0.022592,-0.028485,0.024132,20,0.041201
